idx_listing,idx_djid,rank,judul_listing,identitas_djid,cosine_faiss,brand_listing,brand_djid,label,perlu_review
55,362,3,HT MERK YAESU TYPE UX-6R DUAL SINGELBAND,Yaesu FT-2900R/E,0.65540421,yaesu,yaesu,0,0
55,92,4,HT MERK YAESU TYPE UX-6R DUAL SINGELBAND,WEIERWEI UV-5R,0.653800011,yaesu,weierwei,0,0
55,271,5,HT MERK YAESU TYPE UX-6R DUAL SINGELBAND,Yaesu FT-25R,0.649704397,yaesu,yaesu,0,0
56,65,1,HT BAOFENG TYPE BF-A58 WATERPROOF DUALBAND,BAOFENG BF-H6,0.610321105,baofeng,baofeng,0,0
56,144,2,HT BAOFENG TYPE BF-A58 WATERPROOF DUALBAND,Baofeng BF-A58,0.587968111,baofeng,baofeng,1,0
56,1202,3,HT BAOFENG TYPE BF-A58 WATERPROOF DUALBAND,Baofeng BF-A58,0.585357428,baofeng,baofeng,1,0
56,13,4,HT BAOFENG TYPE BF-A58 WATERPROOF DUALBAND,Baofeng BF-A58,0.585357428,baofeng,baofeng,1,0
56,247,5,HT BAOFENG TYPE BF-A58 WATERPROOF DUALBAND,Baofeng BF - 5RC,0.571920514,baofeng,baofeng,0,0
57,411,1,HT MERK RAFION TYPE RT-18 VHF 136-174 MHZ SINGLEBAND,HY-E SH-135 Enhanced  ( VHF: 136 - 174 MHz),0.752678216,,hy-e,0,1
57,392,2,HT MERK RAFION TYPE RT-18 VHF 136-174 MHZ SINGLEBAND,HY-E SH-835 Freq. 136-174 MHz,0.750657439,,hy-e,0,1
57,390,3,HT MERK RAFION TYPE RT-18 VHF 136-174 MHZ SINGLEBAND,LDT 800 (VHF Frek. 135-174 MHz),0.74771446,,ldt,0,1
57,268,4,HT MERK RAFION TYPE RT-18 VHF 136-174 MHZ SINGLEBAND,WEIERWEI VEV-V17 VHF/UHF (136-174 Mhz dan 430-432),0.745711744,,weierwei,0,1
57,438,5,HT MERK RAFION TYPE RT-18 VHF 136-174 MHZ SINGLEBAND,"HQT TH-2000 (U5), Freq. 350-390 MHz",0.742894351,,hqt,0,1
58,155,1,HT MERK WEIRWEI V-16 DUALBAND,Weierwei VEV-16,0.695767164,,weierwei,0,1
58,48,2,HT MERK WEIRWEI V-16 DUALBAND,WEIERWEI VEV-16,0.695767164,,weierwei,0,1
58,212,3,HT MERK WEIRWEI V-16 DUALBAND,WEIERWEI VEV-3288s,0.691273928,,weierwei,0,1
58,264,4,HT MERK WEIRWEI V-16 DUALBAND,Weierwei VEV-16,0.686216474,,weierwei,0,1
58,166,5,HT MERK WEIRWEI V-16 DUALBAND,WEIERWEI VEV-3288s,0.670703769,,weierwei,0,1
59,172,1,KLIP HT BAOFENG UV5R WEIRCOM,Baofeng Baofeng / BF-UV5R,0.717739284,baofeng,baofeng,0,0
59,71,2,KLIP HT BAOFENG UV5R WEIRCOM,Baofeng BF-UV5R,0.686003208,baofeng,baofeng,0,0
59,242,3,KLIP HT BAOFENG UV5R WEIRCOM,Baofeng UV-5RE,0.67191726,baofeng,baofeng,0,0
59,65,4,KLIP HT BAOFENG UV5R WEIRCOM,BAOFENG BF-H6,0.638750196,baofeng,baofeng,0,0
59,246,5,KLIP HT BAOFENG UV5R WEIRCOM,Baofeng UV - 5R,0.633656144,baofeng,baofeng,1,0
60,158,1,HT MERK REDEL TYPE DL-9108 DUALBAND,REDELL DL-9900,0.743192255,,redell,0,1
60,151,2,HT MERK REDEL TYPE DL-9108 DUALBAND,REDELL DL-9108,0.737135947,,redell,0,1
60,360,3,HT MERK REDEL TYPE DL-9108 DUALBAND,Alinco Dual Band Transceiver / DR-635 (VHF 144-147 MHz dan UHF 400 - 430 MHz),0.730306387,,alinco,0,1
60,220,4,HT MERK REDEL TYPE DL-9108 DUALBAND,REDELL DL-7108 VHF: 136-174 MHz UHF: 400-440 MHz UHF: 330-390 MHz,0.715404749,,redell,0,1
60,35,5,HT MERK REDEL TYPE DL-9108 DUALBAND,REDELL DL-9900,0.704641521,,redell,0,1
61,214,1,HT MERK WEIRWEI TYPE UV5R DUALBAND,WEIERWEI UV-5R,0.76052475,,weierwei,0,1
61,92,2,HT MERK WEIRWEI TYPE UV5R DUALBAND,WEIERWEI UV-5R,0.755395174,,weierwei,0,1
61,181,3,HT MERK WEIRWEI TYPE UV5R DUALBAND,WEIERWEI VEV - UV8200WP,0.700829923,,weierwei,0,1
61,212,4,HT MERK WEIRWEI TYPE UV5R DUALBAND,WEIERWEI VEV-3288s,0.691467404,,weierwei,0,1
61,213,5,HT MERK WEIRWEI TYPE UV5R DUALBAND,WEIERWEI CY-8800,0.676751852,,weierwei,0,1
62,412,1,HT ALINCO VHF MARINE DJ-MX1,ICOM VHF Marine Transceiver / IC-M422,0.719940126,alinco,icom,0,0
62,233,2,HT ALINCO VHF MARINE DJ-MX1,Alinco DJ-VX10,0.711375356,alinco,alinco,0,0
62,314,3,HT ALINCO VHF MARINE DJ-MX1,ICOM VHF Marine Transceiver / IC-M504 (Freq. 156.025 - 163.275 MHz),0.701284587,alinco,icom,0,0
62,232,4,HT ALINCO VHF MARINE DJ-MX1,Alinco DJ-VX50,0.700656772,alinco,alinco,0,0
62,395,5,HT ALINCO VHF MARINE DJ-MX1,ICOM VHF Marine Transceiver / IC-M36 (Freq. 156.025 - 163.275 MHz),0.693639398,alinco,icom,0,0
63,317,1,HT MERK FIRSTCOM TYPE FC 27 DUALBAND,FIRSTCOM FC-04G (400-438 MHz),0.735313475,firstcom,firstcom,0,0
63,386,2,HT MERK FIRSTCOM TYPE FC 27 DUALBAND,FIRSTCOM FC-128 ( VHF : 134-176 MHz ),0.721466422,firstcom,firstcom,0,0
63,387,3,HT MERK FIRSTCOM TYPE FC 27 DUALBAND,FIRSTCOM FC-428 ( UHF : 400 - 438 MHz ),0.716169655,firstcom,firstcom,0,0
63,416,4,HT MERK FIRSTCOM TYPE FC 27 DUALBAND,FIRSTCOM Professional Handy Transceiver / FC-U08 Freq. 400-430MHz,0.709982395,firstcom,firstcom,0,0
63,177,5,HT MERK FIRSTCOM TYPE FC 27 DUALBAND,Firstcom FC-136R,0.700134814,firstcom,firstcom,0,0
64,1223,1,HT MERK WEIRCOM TYPE UV-5758 DUALBAND,WEIRCOM WR-808,0.718608022,weircom,weircom,0,0
64,34,2,HT MERK WEIRCOM TYPE UV-5758 DUALBAND,WEIRCOM WR-808,0.718608022,weircom,weircom,0,0
64,291,3,HT MERK WEIRCOM TYPE UV-5758 DUALBAND,JACOM JACOM JC-668 VHF 136-174Mhz,0.689777255,weircom,jacom,0,0
64,360,4,HT MERK WEIRCOM TYPE UV-5758 DUALBAND,Alinco Dual Band Transceiver / DR-635 (VHF 144-147 MHz dan UHF 400 - 430 MHz),0.682177365,weircom,alinco,0,0
64,36,5,HT MERK WEIRCOM TYPE UV-5758 DUALBAND,WEIRCOM WR808,0.681797147,weircom,weircom,0,0
65,214,1,HT MERK WEIRWEI UV-6R DUAL BAND,WEIERWEI UV-5R,0.725610852,,weierwei,0,1
65,92,2,HT MERK WEIRWEI UV-6R DUAL BAND,WEIERWEI UV-5R,0.720915556,,weierwei,0,1
65,166,3,HT MERK WEIRWEI UV-6R DUAL BAND,WEIERWEI VEV-3288s,0.669848919,,weierwei,0,1
65,181,4,HT MERK WEIRWEI UV-6R DUAL BAND,WEIERWEI VEV - UV8200WP,0.661024511,,weierwei,0,1
65,212,5,HT MERK WEIRWEI UV-6R DUAL BAND,WEIERWEI VEV-3288s,0.660913527,,weierwei,0,1
66,954,1,HT MERK BAOFENG TYPE GT-3TP TRI POWER 8WATT DUALBAND,Ruijie RG-EW1200R,0.67424643,baofeng,ruijie,0,0
66,1166,2,HT MERK BAOFENG TYPE GT-3TP TRI POWER 8WATT DUALBAND,Grentech SGR-Z-SG200 RO,0.650813639,baofeng,grentech,0,0
66,161,3,HT MERK BAOFENG TYPE GT-3TP TRI POWER 8WATT DUALBAND,Baofeng GT-3TP Mark III,0.644036531,baofeng,baofeng,0,0
66,56,4,HT MERK BAOFENG TYPE GT-3TP TRI POWER 8WATT DUALBAND,BAOFENG GT-3TP Mark III,0.644036531,baofeng,baofeng,0,0
66,1165,5,HT MERK BAOFENG TYPE GT-3TP TRI POWER 8WATT DUALBAND,Grentech SGR-Z-SG201,0.637905836,baofeng,grentech,0,0
67,1218,1,HT MERK BAOFENG TYPE BF-888S SINGELBAND UHF 400-470 MHZ,BAOFENG BF-888S,0.753605604,baofeng,baofeng,1,0
67,142,2,HT MERK BAOFENG TYPE BF-888S SINGELBAND UHF 400-470 MHZ,Baofeng BF-888S,0.753605604,baofeng,baofeng,1,0
67,29,3,HT MERK BAOFENG TYPE BF-888S SINGELBAND UHF 400-470 MHZ,BAOFENG BF-888S,0.753605604,baofeng,baofeng,1,0
67,144,4,HT MERK BAOFENG TYPE BF-888S SINGELBAND UHF 400-470 MHZ,Baofeng BF-A58,0.732031703,baofeng,baofeng,0,0
67,65,5,HT MERK BAOFENG TYPE BF-888S SINGELBAND UHF 400-470 MHZ,BAOFENG BF-H6,0.729958653,baofeng,baofeng,0,0
68,360,1,HT MERK REDEL TYPE DL-5108 DUALBAND,Alinco Dual Band Transceiver / DR-635 (VHF 144-147 MHz dan UHF 400 - 430 MHz),0.723432422,,alinco,0,1
68,151,2,HT MERK REDEL TYPE DL-5108 DUALBAND,REDELL DL-9108,0.721339345,,redell,0,1
68,158,3,HT MERK REDEL TYPE DL-5108 DUALBAND,REDELL DL-9900,0.716308177,,redell,0,1
68,215,4,HT MERK REDEL TYPE DL-5108 DUALBAND,REDELL DL-5108,0.707289159,,redell,0,1
68,220,5,HT MERK REDEL TYPE DL-5108 DUALBAND,REDELL DL-7108 VHF: 136-174 MHz UHF: 400-440 MHz UHF: 330-390 MHz,0.706562161,,redell,0,1
69,232,1,HT MERK ALINCO TUPE DJ-W58 DUALBAND,Alinco DJ-VX50,0.815784216,alinco,alinco,0,0
69,233,2,HT MERK ALINCO TUPE DJ-W58 DUALBAND,Alinco DJ-VX10,0.803120136,alinco,alinco,0,0
69,360,3,HT MERK ALINCO TUPE DJ-W58 DUALBAND,Alinco Dual Band Transceiver / DR-635 (VHF 144-147 MHz dan UHF 400 - 430 MHz),0.732841015,alinco,alinco,0,0
69,419,4,HT MERK ALINCO TUPE DJ-W58 DUALBAND,ICOM IC-V80 LM Version (Freq. 136-174 MHz),0.672202706,alinco,icom,0,0
69,413,5,HT MERK ALINCO TUPE DJ-W58 DUALBAND,ICOM VHF Air Band Transceiver / IC-A210,0.662986279,alinco,icom,0,0
70,144,1,BAOFENG BF-H6 (10W) Walkie Talkie,Baofeng BF-A58,0.660379291,baofeng,baofeng,0,0
70,1202,2,BAOFENG BF-H6 (10W) Walkie Talkie,Baofeng BF-A58,0.637355447,baofeng,baofeng,0,0
70,13,3,BAOFENG BF-H6 (10W) Walkie Talkie,Baofeng BF-A58,0.637355447,baofeng,baofeng,0,0
70,172,4,BAOFENG BF-H6 (10W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.62546587,baofeng,baofeng,0,0
70,75,5,BAOFENG BF-H6 (10W) Walkie Talkie,BAOFENG BF-T1,0.62234962,baofeng,baofeng,0,0
71,1218,1,BAOFENG BF-888S Set 2 Unit (2W) Walkie Talkie,BAOFENG BF-888S,0.698402107,baofeng,baofeng,1,0
71,142,2,BAOFENG BF-888S Set 2 Unit (2W) Walkie Talkie,Baofeng BF-888S,0.698402107,baofeng,baofeng,1,0
71,29,3,BAOFENG BF-888S Set 2 Unit (2W) Walkie Talkie,BAOFENG BF-888S,0.698402107,baofeng,baofeng,1,0
71,234,4,BAOFENG BF-888S Set 2 Unit (2W) Walkie Talkie,Baofeng BF - 888S,0.643440545,baofeng,baofeng,1,0
71,144,5,BAOFENG BF-888S Set 2 Unit (2W) Walkie Talkie,Baofeng BF-A58,0.630376935,baofeng,baofeng,0,0
72,172,1,BAOFENG UV-5R (8W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.652098715,baofeng,baofeng,0,0
72,71,2,BAOFENG UV-5R (8W) Walkie Talkie,Baofeng BF-UV5R,0.645393193,baofeng,baofeng,0,0
72,216,3,BAOFENG UV-5R (8W) Walkie Talkie,Yaesu VX6R,0.641011536,baofeng,yaesu,0,0
72,142,4,BAOFENG UV-5R (8W) Walkie Talkie,Baofeng BF-888S,0.629373312,baofeng,baofeng,0,0
72,29,5,BAOFENG UV-5R (8W) Walkie Talkie,BAOFENG BF-888S,0.629373312,baofeng,baofeng,0,0
73,1218,1,BAOFENG BF-888S (2W) Walkie Talkie,BAOFENG BF-888S,0.729848504,baofeng,baofeng,1,0
73,142,2,BAOFENG BF-888S (2W) Walkie Talkie,Baofeng BF-888S,0.729848504,baofeng,baofeng,1,0
73,29,3,BAOFENG BF-888S (2W) Walkie Talkie,BAOFENG BF-888S,0.729848504,baofeng,baofeng,1,0
73,144,4,BAOFENG BF-888S (2W) Walkie Talkie,Baofeng BF-A58,0.699480355,baofeng,baofeng,0,0
73,1202,5,BAOFENG BF-888S (2W) Walkie Talkie,Baofeng BF-A58,0.677973151,baofeng,baofeng,0,0
74,248,1,BAOFENG Earphone/Headset,Baofeng BF - 5RA,0.519492149,baofeng,baofeng,0,0
74,247,2,BAOFENG Earphone/Headset,Baofeng BF - 5RC,0.514714479,baofeng,baofeng,0,0
74,1202,3,BAOFENG Earphone/Headset,Baofeng BF-A58,0.511753678,baofeng,baofeng,0,0
74,13,4,BAOFENG Earphone/Headset,Baofeng BF-A58,0.511753678,baofeng,baofeng,0,0
74,114,5,BAOFENG Earphone/Headset,Motorola RLN 6544/PMMN4095A Wireless Remote Speaker Microphone,0.508127689,baofeng,motorola,0,0
75,1218,1,BAOFENG UV-82 (8W) Walkie Talkie,BAOFENG BF-888S,0.65846163,baofeng,baofeng,0,0
75,142,2,BAOFENG UV-82 (8W) Walkie Talkie,Baofeng BF-888S,0.65846163,baofeng,baofeng,0,0
75,29,3,BAOFENG UV-82 (8W) Walkie Talkie,BAOFENG BF-888S,0.65846163,baofeng,baofeng,0,0
75,1202,4,BAOFENG UV-82 (8W) Walkie Talkie,Baofeng BF-A58,0.651399851,baofeng,baofeng,0,0
75,13,5,BAOFENG UV-82 (8W) Walkie Talkie,Baofeng BF-A58,0.651399851,baofeng,baofeng,0,0
76,75,1,BAOFENG BF-T1 (2W) Walkie Talkie,BAOFENG BF-T1,0.703146577,baofeng,baofeng,1,0
76,144,2,BAOFENG BF-T1 (2W) Walkie Talkie,Baofeng BF-A58,0.648019135,baofeng,baofeng,0,0
76,1202,3,BAOFENG BF-T1 (2W) Walkie Talkie,Baofeng BF-A58,0.647545457,baofeng,baofeng,0,0
76,13,4,BAOFENG BF-T1 (2W) Walkie Talkie,Baofeng BF-A58,0.647545457,baofeng,baofeng,0,0
76,172,5,BAOFENG BF-T1 (2W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.622425377,baofeng,baofeng,0,0
77,172,1,BAOFENG UV-5R (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.651628017,baofeng,baofeng,0,0
77,71,2,BAOFENG UV-5R (5W) Walkie Talkie,Baofeng BF-UV5R,0.647873938,baofeng,baofeng,0,0
77,216,3,BAOFENG UV-5R (5W) Walkie Talkie,Yaesu VX6R,0.630604386,baofeng,yaesu,0,0
77,248,4,BAOFENG UV-5R (5W) Walkie Talkie,Baofeng BF - 5RA,0.630091786,baofeng,baofeng,0,0
77,65,5,BAOFENG UV-5R (5W) Walkie Talkie,BAOFENG BF-H6,0.627287567,baofeng,baofeng,0,0
78,121,1,BAOFENG UV-9R Plus NEW (5W) Walkie Talkie,BAOFENG UV-9R Plus New,0.642875075,baofeng,baofeng,1,0
78,172,2,BAOFENG UV-9R Plus NEW (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.637793005,baofeng,baofeng,0,0
78,71,3,BAOFENG UV-9R Plus NEW (5W) Walkie Talkie,Baofeng BF-UV5R,0.626442373,baofeng,baofeng,0,0
78,65,4,BAOFENG UV-9R Plus NEW (5W) Walkie Talkie,BAOFENG BF-H6,0.624606431,baofeng,baofeng,0,0
78,248,5,BAOFENG UV-9R Plus NEW (5W) Walkie Talkie,Baofeng BF - 5RA,0.617518842,baofeng,baofeng,0,0
79,248,1,BAOFENG UV-5R Mini (5W) Walkie Talkie,Baofeng BF - 5RA,0.613829494,baofeng,baofeng,0,0
79,247,2,BAOFENG UV-5R Mini (5W) Walkie Talkie,Baofeng BF - 5RC,0.603228867,baofeng,baofeng,0,0
79,65,3,BAOFENG UV-5R Mini (5W) Walkie Talkie,BAOFENG BF-H6,0.600322604,baofeng,baofeng,0,0
79,216,4,BAOFENG UV-5R Mini (5W) Walkie Talkie,Yaesu VX6R,0.587635338,baofeng,yaesu,0,0
79,71,5,BAOFENG UV-5R Mini (5W) Walkie Talkie,Baofeng BF-UV5R,0.58294493,baofeng,baofeng,0,0
80,172,1,BAOFENG UV-82 (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.647651315,baofeng,baofeng,0,0
80,1202,2,BAOFENG UV-82 (5W) Walkie Talkie,Baofeng BF-A58,0.644362152,baofeng,baofeng,0,0
80,13,3,BAOFENG UV-82 (5W) Walkie Talkie,Baofeng BF-A58,0.644362152,baofeng,baofeng,0,0
80,144,4,BAOFENG UV-82 (5W) Walkie Talkie,Baofeng BF-A58,0.629719615,baofeng,baofeng,0,0
80,71,5,BAOFENG UV-82 (5W) Walkie Talkie,Baofeng BF-UV5R,0.621360183,baofeng,baofeng,0,0
81,71,1,BAOFENG UV-9R PRO (5W) Walkie Talkie,Baofeng BF-UV5R,0.665343046,baofeng,baofeng,0,0
81,172,2,BAOFENG UV-9R PRO (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.648275018,baofeng,baofeng,0,0
81,65,3,BAOFENG UV-9R PRO (5W) Walkie Talkie,BAOFENG BF-H6,0.641322434,baofeng,baofeng,0,0
81,248,4,BAOFENG UV-9R PRO (5W) Walkie Talkie,Baofeng BF - 5RA,0.632974863,baofeng,baofeng,0,0
81,247,5,BAOFENG UV-9R PRO (5W) Walkie Talkie,Baofeng BF - 5RC,0.628277898,baofeng,baofeng,0,0
82,64,1,Antena HT BAOFENG Dual Band,Baofeng H-7,0.710228801,baofeng,baofeng,0,0
82,65,2,Antena HT BAOFENG Dual Band,BAOFENG BF-H6,0.686445355,baofeng,baofeng,0,0
82,242,3,Antena HT BAOFENG Dual Band,Baofeng UV-5RE,0.67337501,baofeng,baofeng,0,0
82,103,4,Antena HT BAOFENG Dual Band,Baofeng DM-X,0.67114532,baofeng,baofeng,0,0
82,247,5,Antena HT BAOFENG Dual Band,Baofeng BF - 5RC,0.668287754,baofeng,baofeng,0,0
83,161,1,BAOFENG GT-3TP Mark III (8W) Walkie Talkie,Baofeng GT-3TP Mark III,0.649777293,baofeng,baofeng,1,0
83,56,2,BAOFENG GT-3TP Mark III (8W) Walkie Talkie,BAOFENG GT-3TP Mark III,0.649777293,baofeng,baofeng,1,0
83,172,3,BAOFENG GT-3TP Mark III (8W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.639594615,baofeng,baofeng,0,0
83,1202,4,BAOFENG GT-3TP Mark III (8W) Walkie Talkie,Baofeng BF-A58,0.629458427,baofeng,baofeng,0,0
83,13,5,BAOFENG GT-3TP Mark III (8W) Walkie Talkie,Baofeng BF-A58,0.629458427,baofeng,baofeng,0,0
84,1218,1,Baterai HT BAOFENG BF-888S,BAOFENG BF-888S,0.628324807,baofeng,baofeng,1,0
84,142,2,Baterai HT BAOFENG BF-888S,Baofeng BF-888S,0.628324807,baofeng,baofeng,1,0
84,29,3,Baterai HT BAOFENG BF-888S,BAOFENG BF-888S,0.628324807,baofeng,baofeng,1,0
84,234,4,Baterai HT BAOFENG BF-888S,Baofeng BF - 888S,0.617843986,baofeng,baofeng,1,0
84,144,5,Baterai HT BAOFENG BF-888S,Baofeng BF-A58,0.598200679,baofeng,baofeng,0,0
85,172,1,BAOFENG UV-13 PRO (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.633080542,baofeng,baofeng,0,0
85,65,2,BAOFENG UV-13 PRO (5W) Walkie Talkie,BAOFENG BF-H6,0.628459036,baofeng,baofeng,0,0
85,71,3,BAOFENG UV-13 PRO (5W) Walkie Talkie,Baofeng BF-UV5R,0.626454771,baofeng,baofeng,0,0
85,248,4,BAOFENG UV-13 PRO (5W) Walkie Talkie,Baofeng BF - 5RA,0.622333765,baofeng,baofeng,0,0
85,247,5,BAOFENG UV-13 PRO (5W) Walkie Talkie,Baofeng BF - 5RC,0.619305134,baofeng,baofeng,0,0
86,75,1,BAOFENG BF-MINI (2W) Walkie Talkie HT,BAOFENG BF-T1,0.671876788,baofeng,baofeng,0,0
86,1202,2,BAOFENG BF-MINI (2W) Walkie Talkie HT,Baofeng BF-A58,0.642681122,baofeng,baofeng,0,0
86,13,3,BAOFENG BF-MINI (2W) Walkie Talkie HT,Baofeng BF-A58,0.642681122,baofeng,baofeng,0,0
86,172,4,BAOFENG BF-MINI (2W) Walkie Talkie HT,Baofeng Baofeng / BF-UV5R,0.639139771,baofeng,baofeng,0,0
86,144,5,BAOFENG BF-MINI (2W) Walkie Talkie HT,Baofeng BF-A58,0.635291696,baofeng,baofeng,0,0
87,92,1,Baterai HT BAOFENG UV-5R,WEIERWEI UV-5R,0.585459828,baofeng,weierwei,0,0
87,451,2,Baterai HT BAOFENG UV-5R,Hytera HP568,0.578532457,baofeng,hytera,0,0
87,214,3,Baterai HT BAOFENG UV-5R,WEIERWEI UV-5R,0.575278997,baofeng,weierwei,0,0
87,1071,4,Baterai HT BAOFENG UV-5R,Hytera RD 968 UHF (400-440 Mhz.) <= 10 Watt,0.572868347,baofeng,hytera,0,0
87,1057,5,Baterai HT BAOFENG UV-5R,Hytera RD 968 UHF (400-470Mhz),0.572361469,baofeng,hytera,0,0
88,172,1,BAOFENG V88 (2W) Cloning Walkie Talkie - Baofeng Indonesia,Baofeng Baofeng / BF-UV5R,0.634044528,baofeng,baofeng,0,0
88,1202,2,BAOFENG V88 (2W) Cloning Walkie Talkie - Baofeng Indonesia,Baofeng BF-A58,0.627349138,baofeng,baofeng,0,0
88,13,3,BAOFENG V88 (2W) Cloning Walkie Talkie - Baofeng Indonesia,Baofeng BF-A58,0.627349138,baofeng,baofeng,0,0
88,144,4,BAOFENG V88 (2W) Cloning Walkie Talkie - Baofeng Indonesia,Baofeng BF-A58,0.59772861,baofeng,baofeng,0,0
88,142,5,BAOFENG V88 (2W) Cloning Walkie Talkie - Baofeng Indonesia,Baofeng BF-888S,0.596234679,baofeng,baofeng,0,0
89,1325,1,Charger HT BAOFENG UV-82,WTW JAPAN TU-G9-1970I-026,0.660030603,baofeng,wtw japan,0,0
89,1332,2,Charger HT BAOFENG UV-82,Sunnada WR2110/17 (Freq. 2100 MHz),0.641776919,baofeng,sunnada,0,0
89,1165,3,Charger HT BAOFENG UV-82,Grentech SGR-Z-SG201,0.618803024,baofeng,grentech,0,0
89,1166,4,Charger HT BAOFENG UV-82,Grentech SGR-Z-SG200 RO,0.617567778,baofeng,grentech,0,0
89,1160,5,Charger HT BAOFENG UV-82,Grentech SGR-R3C0 / RF/B1/43/MY/ID/TS/0155,0.615045786,baofeng,grentech,0,0
90,172,1,BAOFENG UV-S9 Plus (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.661568582,baofeng,baofeng,0,0
90,65,2,BAOFENG UV-S9 Plus (5W) Walkie Talkie,BAOFENG BF-H6,0.651271582,baofeng,baofeng,0,0
90,71,3,BAOFENG UV-S9 Plus (5W) Walkie Talkie,Baofeng BF-UV5R,0.647621393,baofeng,baofeng,0,0
90,1202,4,BAOFENG UV-S9 Plus (5W) Walkie Talkie,Baofeng BF-A58,0.641659498,baofeng,baofeng,0,0
90,13,5,BAOFENG UV-S9 Plus (5W) Walkie Talkie,Baofeng BF-A58,0.641659498,baofeng,baofeng,0,0
91,172,1,BAOFENG UV-10R (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.65437448,baofeng,baofeng,0,0
91,71,2,BAOFENG UV-10R (5W) Walkie Talkie,Baofeng BF-UV5R,0.635311007,baofeng,baofeng,0,0
91,216,3,BAOFENG UV-10R (5W) Walkie Talkie,Yaesu VX6R,0.626063824,baofeng,yaesu,0,0
91,1202,4,BAOFENG UV-10R (5W) Walkie Talkie,Baofeng BF-A58,0.624713182,baofeng,baofeng,0,0
91,13,5,BAOFENG UV-10R (5W) Walkie Talkie,Baofeng BF-A58,0.624713182,baofeng,baofeng,0,0
92,248,1,BAOFENG DM-X (5W) Digital Walkie Talkie,Baofeng BF - 5RA,0.570091724,baofeng,baofeng,0,0
92,172,2,BAOFENG DM-X (5W) Digital Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.568984926,baofeng,baofeng,0,0
92,65,3,BAOFENG DM-X (5W) Digital Walkie Talkie,BAOFENG BF-H6,0.566595912,baofeng,baofeng,0,0
92,247,4,BAOFENG DM-X (5W) Digital Walkie Talkie,Baofeng BF - 5RC,0.565419316,baofeng,baofeng,0,0
92,216,5,BAOFENG DM-X (5W) Digital Walkie Talkie,Yaesu VX6R,0.55340457,baofeng,yaesu,0,0
93,144,1,BAOFENG BF-A58 (5W) Walkie Talkie,Baofeng BF-A58,0.694770575,baofeng,baofeng,1,0
93,1202,2,BAOFENG BF-A58 (5W) Walkie Talkie,Baofeng BF-A58,0.644524693,baofeng,baofeng,1,0
93,13,3,BAOFENG BF-A58 (5W) Walkie Talkie,Baofeng BF-A58,0.644524693,baofeng,baofeng,1,0
93,172,4,BAOFENG BF-A58 (5W) Walkie Talkie,Baofeng Baofeng / BF-UV5R,0.602946401,baofeng,baofeng,0,0
93,75,5,BAOFENG BF-A58 (5W) Walkie Talkie,BAOFENG BF-T1,0.598353267,baofeng,baofeng,0,0
94,65,1,Baterai HT BAOFENG BF-H6,BAOFENG BF-H6,0.616171002,baofeng,baofeng,1,0
94,144,2,Baterai HT BAOFENG BF-H6,Baofeng BF-A58,0.565365911,baofeng,baofeng,0,0
94,1130,3,Baterai HT BAOFENG BF-H6,Hytera RD968 VHF (136-174 Mhz.),0.55240047,baofeng,hytera,0,0
94,1160,4,Baterai HT BAOFENG BF-H6,Grentech SGR-R3C0 / RF/B1/43/MY/ID/TS/0155,0.550479293,baofeng,grentech,0,0
94,1177,5,Baterai HT BAOFENG BF-H6,Grentech SGR-R310 / RF/B1F/43/MY/ID/XL/0033,0.547414839,baofeng,grentech,0,0
95,1218,1,Charger BAOFENG BF-888S,BAOFENG BF-888S,0.697287083,baofeng,baofeng,1,0
95,142,2,Charger BAOFENG BF-888S,Baofeng BF-888S,0.697287083,baofeng,baofeng,1,0
95,29,3,Charger BAOFENG BF-888S,BAOFENG BF-888S,0.697287083,baofeng,baofeng,1,0
95,144,4,Charger BAOFENG BF-888S,Baofeng BF-A58,0.657272696,baofeng,baofeng,0,0
95,1202,5,Charger BAOFENG BF-888S,Baofeng BF-A58,0.65692091,baofeng,baofeng,0,0
96,121,1,Baterai HT BAOFENG UV-9R Plus NEW,BAOFENG UV-9R Plus New,0.591555834,baofeng,baofeng,1,0
96,1071,2,Baterai HT BAOFENG UV-9R Plus NEW,Hytera RD 968 UHF (400-440 Mhz.) <= 10 Watt,0.582858562,baofeng,hytera,0,0
96,1175,3,Baterai HT BAOFENG UV-9R Plus NEW,Grentech SGR-R310/RF/B1F/33/MY/ID/XL,0.573666751,baofeng,grentech,0,0
96,1177,4,Baterai HT BAOFENG UV-9R Plus NEW,Grentech SGR-R310 / RF/B1F/43/MY/ID/XL/0033,0.571398556,baofeng,grentech,0,0
